Series Title,Year Released,Content Rating,IMDB Rating,R Rating,Genre,No of Seasons,combinaiton
raggs,2006,16+,7.1,35,"Children,2006",1,"raggs 2006 16+ 7.1 35 Children,2006 1"
ninja girl & samurai master,2016,16+,7.1,35,"Action & Adventure,Anime",3,"ninja girl & samurai master 2016 16+ 7.1 35 Action & Adventure,Anime 3"
supermarket secrets,2013,all,7.0,35,"Documentary,Food",3,"supermarket secrets 2013 all 7.0 35 Documentary,Food 3"
fat guy stuck in internet,2007,16+,5.3,35,"Comedy,Science-Fiction",1,"fat guy stuck in internet 2007 16+ 5.3 35 Comedy,Science-Fiction 1"
no job for a lady,1990,all,7.2,35,"Comedy,1990",3,"no job for a lady 1990 all 7.2 35 Comedy,1990 3"
work of art: the next great artist,2010,16+,7.4,35,"Reality,2010",2,"work of art: the next great artist 2010 16+ 7.4 35 Reality,2010 2"
secrets of the underground,2017,7+,6.5,35,"Documentary,Reality",2,"secrets of the underground 2017 7+ 6.5 35 Documentary,Reality 2"
homes under the hammer,2009,16+,6.3,35,"Game Show,Home & Garden",11,"homes under the hammer 2009 16+ 6.3 35 Game Show,Home & Garden 11"
deadliest catch: bloodline,2020,16+,7.2,35,"Documentary,Reality",1,"deadliest catch: bloodline 2020 16+ 7.2 35 Documentary,Reality 1"
rome,2012,16+,5.6,35,"Drama,History",2,"rome 2012 16+ 5.6 35 Drama,History 2"
hulk hogan's celebrity championship wrestling,2008,16+,6.3,35,"Game Show,Reality",1,"hulk hogan's celebrity championship wrestling 2008 16+ 6.3 35 Game Show,Reality 1"
deadly devotion,2013,16+,7.0,35,"Crime,Documentary",4,"deadly devotion 2013 16+ 7.0 35 Crime,Documentary 4"
secret nazi ruins,2019,16+,6.1,35,"Documentary,History",1,"secret nazi ruins 2019 16+ 6.1 35 Documentary,History 1"
the atlanta child murders,2019,16+,6.7,35,"Crime,Documentary",1,"the atlanta child murders 2019 16+ 6.7 35 Crime,Documentary 1"
enchantimals: tales from everwilde,2018,all,8.3,35,"Animation,Action & Adventure",2,"enchantimals: tales from everwilde 2018 all 8.3 35 Animation,Action & Adventure 2"
"i'm dickens, he's fenster",1962,all,7.5,35,"Comedy,1962",1,"i'm dickens, he's fenster 1962 all 7.5 35 Comedy,1962 1"
home alone,2017,16+,7.0,35,"Crime,Documentary",2,"home alone 2017 16+ 7.0 35 Crime,Documentary 2"
occult crimes,2016,16+,5.6,35,"Crime,Documentary",2,"occult crimes 2016 16+ 5.6 35 Crime,Documentary 2"
"accident, suicide or murder",2019,16+,6.5,35,"Documentary,Crime",2,"accident, suicide or murder 2019 16+ 6.5 35 Documentary,Crime 2"
food: fact or fiction,2015,16+,7.7,35,"Documentary,Family",4,"food: fact or fiction 2015 16+ 7.7 35 Documentary,Family 4"
the real story with maria elena salinas,2017,16+,7.4,35,"Crime,Documentary",2,"the real story with maria elena salinas 2017 16+ 7.4 35 Crime,Documentary 2"
in pursuit with john walsh,2019,16+,7.9,35,"Crime,Documentary",2 ,"in pursuit with john walsh 2019 16+ 7.9 35 Crime,Documentary 2 "
teen mom 3,2013,16+,3.9,35,"Documentary,Reality",1,"teen mom 3 2013 16+ 3.9 35 Documentary,Reality 1"
originalos,2010,16+,6.8,35,"Animation,Comedy",1,"originalos 2010 16+ 6.8 35 Animation,Comedy 1"
first responders live,2019,16+,5.8,35,"Documentary,Action & Adventure",1 ,"first responders live 2019 16+ 5.8 35 Documentary,Action & Adventure 1 "
the presidents: from politics to power,2014,16+,6.8,35,"Documentary,Biography",1,"the presidents: from politics to power 2014 16+ 6.8 35 Documentary,Biography 1"
delayed gratification series,2017,16+,8.7,35,"Drama,2017",2,"delayed gratification series 2017 16+ 8.7 35 Drama,2017 2"
ring of fire,2012,16+,4.6,35,"Action & Adventure,Drama",1,"ring of fire 2012 16+ 4.6 35 Action & Adventure,Drama 1"
religions of the world,2015,16+,5.7,35,"Documentary,2015",1,"religions of the world 2015 16+ 5.7 35 Documentary,2015 1"
murder decoded,2019,16+,7.3,35,"Action & Adventure,Comedy",1,"murder decoded 2019 16+ 7.3 35 Action & Adventure,Comedy 1"
o.j. simpson: the lost confession?,2018,16+,6.7,35,"Documentary,2018",1,"o.j. simpson: the lost confession? 2018 16+ 6.7 35 Documentary,2018 1"
the bbc at war,2015,16+,7.4,35,"Documentary,2015",1,"the bbc at war 2015 16+ 7.4 35 Documentary,2015 1"
package deal,2013,16+,3.3,35,"Comedy,2013",2,"package deal 2013 16+ 3.3 35 Comedy,2013 2"
supercar superbuild,2014,7+,7.0,35,"Documentary,2014",3,"supercar superbuild 2014 7+ 7.0 35 Documentary,2014 3"
impossible builds,2018,7+,7.2,35,"Documentary,2018",1,"impossible builds 2018 7+ 7.2 35 Documentary,2018 1"
food network star kids,2016,16+,6.6,35,"Family,Game Show",1,"food network star kids 2016 16+ 6.6 35 Family,Game Show 1"
jersey belle,2014,16+,6.6,35,"Reality,2014",1,"jersey belle 2014 16+ 6.6 35 Reality,2014 1"
baby animals in the wild,2015,16+,7.7,35,"Documentary,2015",1,"baby animals in the wild 2015 16+ 7.7 35 Documentary,2015 1"
dr. miami,2017,16+,8.1,35,"Reality,2017",1,"dr. miami 2017 16+ 8.1 35 Reality,2017 1"
jack hunter and the lost treasure of ugarit,2008,7+,4.7,35,"Action & Adventure,Fantasy",1 ,"jack hunter and the lost treasure of ugarit 2008 7+ 4.7 35 Action & Adventure,Fantasy 1 "
cosmic quantum ray,2009,all,6.0,35,"Animation,Family",1,"cosmic quantum ray 2009 all 6.0 35 Animation,Family 1"
devil's canyon,2017,16+,7.1,35,"Reality,2017",1,"devil's canyon 2017 16+ 7.1 35 Reality,2017 1"
big rig bounty hunters,2013,16+,5.2,35,"Reality,2013",2,"big rig bounty hunters 2013 16+ 5.2 35 Reality,2013 2"
utawarerumono: the false faces,2015,16+,6.5,35,"Animation,Action & Adventure",1 ,"utawarerumono: the false faces 2015 16+ 6.5 35 Animation,Action & Adventure 1 "
the weight of the nation,2012,16+,7.1,35,"Documentary,2012",2,"the weight of the nation 2012 16+ 7.1 35 Documentary,2012 2"
stunt science,2018,18+,4.7,35,"Action & Adventure,Documentary",1,"stunt science 2018 18+ 4.7 35 Action & Adventure,Documentary 1"
genealogy roadshow (us),2013,all,7.5,35,"Documentary,Reality",3,"genealogy roadshow (us) 2013 all 7.5 35 Documentary,Reality 3"
captain flamingo,2005,all,4.5,35,"Animation,Comedy",3,"captain flamingo 2005 all 4.5 35 Animation,Comedy 3"
giuliana and bill,2009,7+,4.7,35,"Reality,Drama",7 ,"giuliana and bill 2009 7+ 4.7 35 Reality,Drama 7 "
twirlywoos,2015,all,7.5,35,"Animation,Children",4,"twirlywoos 2015 all 7.5 35 Animation,Children 4"
hotel gb,2012,16+,5.9,35,"Reality,Food",1,"hotel gb 2012 16+ 5.9 35 Reality,Food 1"
strange love,2005,16+,2.3,35,"Reality,Comedy",1,"strange love 2005 16+ 2.3 35 Reality,Comedy 1"
dead of night,2018,16+,7.5,35,"Crime,Documentary",2,"dead of night 2018 16+ 7.5 35 Crime,Documentary 2"
"wiggle, wiggle, wiggle",2018,all,6.4,35,"Family,Children",1,"wiggle, wiggle, wiggle 2018 all 6.4 35 Family,Children 1"
puchimas!: petit idolm@ster,2013,7+,4.4,35,"Animation,Comedy",2,"puchimas!: petit idolm@ster 2013 7+ 4.4 35 Animation,Comedy 2"
garage rehab,2017,7+,5.9,35,"Documentary,Reality",2,"garage rehab 2017 7+ 5.9 35 Documentary,Reality 2"
pod save america,2018,18+,5.1,35,"Game Show,2018",1,"pod save america 2018 18+ 5.1 35 Game Show,2018 1"
futurestates,2010,16+,7.0,35,"Science-Fiction,Drama",5,"futurestates 2010 16+ 7.0 35 Science-Fiction,Drama 5"
the dna of murder with paul holes,2019,16+,7.0,35,"Documentary,Crime",1,"the dna of murder with paul holes 2019 16+ 7.0 35 Documentary,Crime 1"
extreme measures,2018,16+,8.5,35,"Crime,2018",2,"extreme measures 2018 16+ 8.5 35 Crime,2018 2"
america's supernanny,2011,7+,6.8,35,"Reality,Comedy",2,"america's supernanny 2011 7+ 6.8 35 Reality,Comedy 2"
fukuyadou honpo: kyoto love story,2016,16+,7.5,35,"Romance,Comedy",1,"fukuyadou honpo: kyoto love story 2016 16+ 7.5 35 Romance,Comedy 1"
xuan yuan sword luminary,2018,16+,6.2,35,"Animation,Fantasy",1,"xuan yuan sword luminary 2018 16+ 6.2 35 Animation,Fantasy 1"
aquarion logos,2015,7+,5.5,35,"Animation,Science-Fiction",1,"aquarion logos 2015 7+ 5.5 35 Animation,Science-Fiction 1"
ella the elephant,2013,16+,7.1,35,"Animation,Children",1,"ella the elephant 2013 16+ 7.1 35 Animation,Children 1"
crime & punishment,2002,16+,7.1,35,"2002,Prime Video",1,"crime & punishment 2002 16+ 7.1 35 2002,Prime Video 1"
deadly power,2018,16+,7.1,35,"Crime,Reality",1,"deadly power 2018 16+ 7.1 35 Crime,Reality 1"
big trouble in thailand,2009,16+,7.1,35,"Documentary,2009",1,"big trouble in thailand 2009 16+ 7.1 35 Documentary,2009 1"
the tube: going underground,2016,16+,8.2,35,"Documentary,History",1 ,"the tube: going underground 2016 16+ 8.2 35 Documentary,History 1 "
mummies alive,2015,16+,7.1,35,"Documentary,2015",1,"mummies alive 2015 16+ 7.1 35 Documentary,2015 1"
true life presents: quarantine stories,2020,16+,7.1,35,"2020,Free Services",1,"true life presents: quarantine stories 2020 16+ 7.1 35 2020,Free Services 1"
minami kamakura high school girls cycling club,2017,16+,6.0,35,"Animation,Anime",4,"minami kamakura high school girls cycling club 2017 16+ 6.0 35 Animation,Anime 4"
nfl: the grind,2019,18+,4.8,35,"Sport,2019",1,"nfl: the grind 2019 18+ 4.8 35 Sport,2019 1"
the dunk king,2016,16+,7.5,35,"Game Show,Sport",2,"the dunk king 2016 16+ 7.5 35 Game Show,Sport 2"
unriddle,2012,16+,7.9,35,"Mystery,2012",2,"unriddle 2012 16+ 7.9 35 Mystery,2012 2"
brooke knows best,2008,16+,2.8,35,"Reality,2008",2,"brooke knows best 2008 16+ 2.8 35 Reality,2008 2"
the murder castle,2017,16+,6.9,35,"Documentary,Crime",1,"the murder castle 2017 16+ 6.9 35 Documentary,Crime 1"
we rent tsukumogami,2018,16+,6.5,35,"Animation,Anime",1,"we rent tsukumogami 2018 16+ 6.5 35 Animation,Anime 1"
curvy girls,2011,16+,6.9,35,"Reality,2011",2,"curvy girls 2011 16+ 6.9 35 Reality,2011 2"
battleloggers,2013,16+,7.1,35,-1,-1,battleloggers 2013 16+ 7.1 35 -1 -1
how i made my millions,2009,16+,8.4,35,"Biography,2009",3,"how i made my millions 2009 16+ 8.4 35 Biography,2009 3"
wildest africa,2013,7+,8.2,35,"Documentary,2013",1,"wildest africa 2013 7+ 8.2 35 Documentary,2013 1"
robson green: extreme fisherman,2014,16+,7.5,35,"Documentary,2014",1,"robson green: extreme fisherman 2014 16+ 7.5 35 Documentary,2014 1"
60 minutes sports,2013,16+,6.8,35,"Documentary,Sport",5,"60 minutes sports 2013 16+ 6.8 35 Documentary,Sport 5"
wwii's greatest raids,2014,7+,7.1,35,"Documentary,2014",1,"wwii's greatest raids 2014 7+ 7.1 35 Documentary,2014 1"
stuff you should know,2013,7+,7.4,35,"Documentary,Comedy",1,"stuff you should know 2013 7+ 7.4 35 Documentary,Comedy 1"
the year of happiness and love,2009,7+,5.4,35,"Drama,Comedy",1,"the year of happiness and love 2009 7+ 5.4 35 Drama,Comedy 1"
sketchbook ~full color's~,2007,16+,7.2,35,"Animation,Anime",2,"sketchbook ~full color's~ 2007 16+ 7.2 35 Animation,Anime 2"
edward and mary: the unknown tudors,2002,16+,7.3,35,"Documentary,History",1,"edward and mary: the unknown tudors 2002 16+ 7.3 35 Documentary,History 1"
photo: a history from behind the lens,2009,16+,8.8,35,"Documentary,2009",1,"photo: a history from behind the lens 2009 16+ 8.8 35 Documentary,2009 1"
project runway: fashion startup,2016,16+,6.3,35,"Reality,2016",1,"project runway: fashion startup 2016 16+ 6.3 35 Reality,2016 1"
the real story,2008,16+,6.9,35,"Documentary,2008",5,"the real story 2008 16+ 6.9 35 Documentary,2008 5"
little life on the prairie,2018,16+,8.5,35,"Reality,Family",1,"little life on the prairie 2018 16+ 8.5 35 Reality,Family 1"
storage wars canada,2013,16+,3.2,35,"Documentary,Reality",2 ,"storage wars canada 2013 16+ 3.2 35 Documentary,Reality 2 "
world war blue,2012,18+,5.4,35,"Action & Adventure,Science-Fiction",1,"world war blue 2012 18+ 5.4 35 Action & Adventure,Science-Fiction 1"
best room wins,2019,16+,5.8,35,"Reality,Home & Garden",1,"best room wins 2019 16+ 5.8 35 Reality,Home & Garden 1"
africa salaryman,2019,16+,6.2,35,"Animation,Comedy",1,"africa salaryman 2019 16+ 6.2 35 Animation,Comedy 1"
reclaimed,2020,16+,7.1,35,"Reality,2020",1,"reclaimed 2020 16+ 7.1 35 Reality,2020 1"
second wives club,2017,16+,7.0,34,"Reality,Documentary",1 ,"second wives club 2017 16+ 7.0 34 Reality,Documentary 1 "
diagnosis: unknown,2002,16+,8.6,34,"Crime,Drama",2 ,"diagnosis: unknown 2002 16+ 8.6 34 Crime,Drama 2 "
pawnography,2014,16+,4.6,34,"Game Show,History",2,"pawnography 2014 16+ 4.6 34 Game Show,History 2"
sacred steel bikes,2016,16+,8.5,34,"Reality,2016",1,"sacred steel bikes 2016 16+ 8.5 34 Reality,2016 1"
wwii in the pacific,2015,7+,7.1,34,"Documentary,2015",1,"wwii in the pacific 2015 7+ 7.1 34 Documentary,2015 1"
leaps in evolution,2015,16+,7.7,34,"Documentary,Science-Fiction",1,"leaps in evolution 2015 16+ 7.7 34 Documentary,Science-Fiction 1"
paranormal egypt,2008,16+,3.4,34,"Reality,2008",1 ,"paranormal egypt 2008 16+ 3.4 34 Reality,2008 1 "
friday: the animated series,2007,16+,6.1,34,"Animation,Comedy",1,"friday: the animated series 2007 16+ 6.1 34 Animation,Comedy 1"
airport 24/7: miami,2012,7+,6.9,34,"Reality,Travel",3,"airport 24/7: miami 2012 7+ 6.9 34 Reality,Travel 3"
dark minds,2012,16+,6.0,34,"Documentary,Crime",3 ,"dark minds 2012 16+ 6.0 34 Documentary,Crime 3 "
wwii: secrets from space,2019,16+,6.8,34,"Documentary,2019",1,"wwii: secrets from space 2019 16+ 6.8 34 Documentary,2019 1"
那年花開月正圓,2017,7+,7.7,34,"Drama,Romance",1,"那年花開月正圓 2017 7+ 7.7 34 Drama,Romance 1"
the ultimate civil war series: 150th anniversary edition,2012,16+,7.4,34,"Documentary,Action & Adventure",1,"the ultimate civil war series: 150th anniversary edition 2012 16+ 7.4 34 Documentary,Action & Adventure 1"
red garden,2006,16+,6.7,34,"Animation,Drama",1,"red garden 2006 16+ 6.7 34 Animation,Drama 1"
time scanners,2014,16+,7.3,34,"Documentary,History",1,"time scanners 2014 16+ 7.3 34 Documentary,History 1"
learning time with timmy,2018,16+,6.0,34,"Animation,Family",1,"learning time with timmy 2018 16+ 6.0 34 Animation,Family 1"
married by mom and dad,2015,16+,5.5,34,"Reality,Comedy",2,"married by mom and dad 2015 16+ 5.5 34 Reality,Comedy 2"
princesses long island,2013,18+,5.8,34,"Reality,2013",1,"princesses long island 2013 18+ 5.8 34 Reality,2013 1"
splatalot!,2011,16+,5.6,34,"Children,Game Show",2,"splatalot! 2011 16+ 5.6 34 Children,Game Show 2"
masha's tales,2016,all,7.1,34,"Animation,Children",1,"masha's tales 2016 all 7.1 34 Animation,Children 1"
geu-hu,2017,16+,6.9,34,"Drama,Romance",3,"geu-hu 2017 16+ 6.9 34 Drama,Romance 3"
next,2020,16+,7.1,34,"Drama,Action & Adventure",1,"next 2020 16+ 7.1 34 Drama,Action & Adventure 1"
lavender,2001,16+,6.4,34,"Drama,Romance",1,"lavender 2001 16+ 6.4 34 Drama,Romance 1"
mary berry's absolute favourites,2015,7+,8.1,34,"Documentary,Food",1,"mary berry's absolute favourites 2015 7+ 8.1 34 Documentary,Food 1"
"heidi, bienvenida a casa",2017,16+,6.8,34,"Comedy,Family",1,"heidi, bienvenida a casa 2017 16+ 6.8 34 Comedy,Family 1"
outlaw,2010,16+,6.3,34,"Drama,2010",1,"outlaw 2010 16+ 6.3 34 Drama,2010 1"
log cabin living,2014,all,7.2,34,"Reality,Documentary",9,"log cabin living 2014 all 7.2 34 Reality,Documentary 9"
weird homes,1998,all,7.2,34,"Documentary,Home & Garden",4,"weird homes 1998 all 7.2 34 Documentary,Home & Garden 4"
hacking the wild,2017,7+,4.0,34,"Action & Adventure,Drama",1,"hacking the wild 2017 7+ 4.0 34 Action & Adventure,Drama 1"
la strada di casa,2017,16+,6.6,34,"Thriller,2017",1,"la strada di casa 2017 16+ 6.6 34 Thriller,2017 1"
inked,2005,16+,4.9,34,"Documentary,Reality",2,"inked 2005 16+ 4.9 34 Documentary,Reality 2"
king of prism -shiny seven stars-,2019,16+,4.1,34,"Animation,Musical",1 ,"king of prism -shiny seven stars- 2019 16+ 4.1 34 Animation,Musical 1 "
the great british countryside,2012,16+,7.2,34,"Documentary,2012",1,"the great british countryside 2012 16+ 7.2 34 Documentary,2012 1"
unlocking the truth,2016,16+,8.3,34,"Crime,Documentary",2,"unlocking the truth 2016 16+ 8.3 34 Crime,Documentary 2"
the disappearance of natalee holloway,2017,16+,6.3,34,"Crime,Documentary",1,"the disappearance of natalee holloway 2017 16+ 6.3 34 Crime,Documentary 1"
homicide for the holidays,2016,16+,6.8,34,"Crime,Documentary",4,"homicide for the holidays 2016 16+ 6.8 34 Crime,Documentary 4"
celebrity call center,2020,16+,4.1,34,"Reality,2020",1,"celebrity call center 2020 16+ 4.1 34 Reality,2020 1"
tamayura: hitotose,2011,all,6.4,34,"Animation,Comedy",2,"tamayura: hitotose 2011 all 6.4 34 Animation,Comedy 2"
love the way you lie,2014,16+,8.4,34,"Drama,Crime",1 ,"love the way you lie 2014 16+ 8.4 34 Drama,Crime 1 "
haunted history,2013,16+,6.7,34,"Documentary,2013",1,"haunted history 2013 16+ 6.7 34 Documentary,2013 1"
pablo,2017,16+,7.0,34,"Animation,Comedy",1,"pablo 2017 16+ 7.0 34 Animation,Comedy 1"
at dolphin bay,2003,16+,7.0,34,"Comedy,Drama",1,"at dolphin bay 2003 16+ 7.0 34 Comedy,Drama 1"
murder in amish country,2019,16+,8.2,34,"Crime,Documentary",1,"murder in amish country 2019 16+ 8.2 34 Crime,Documentary 1"
ranger rob,2016,all,6.3,34,"Animation,Family",3 ,"ranger rob 2016 all 6.3 34 Animation,Family 3 "
baby class first words and numbers,2015,16+,7.1,34,"2015,Free Services",4,"baby class first words and numbers 2015 16+ 7.1 34 2015,Free Services 4"
angel 'n' devil,2014,16+,5.0,34,"Drama,Fantasy",1,"angel 'n' devil 2014 16+ 5.0 34 Drama,Fantasy 1"
vanity,2015,16+,6.6,34,"Drama,2015",1,"vanity 2015 16+ 6.6 34 Drama,2015 1"
car hunters,2016,16+,5.5,34,"Reality,2016",1,"car hunters 2016 16+ 5.5 34 Reality,2016 1"
gonna be the twin-tail!!,2014,16+,6.8,34,"Action & Adventure,Animation",1 ,"gonna be the twin-tail!! 2014 16+ 6.8 34 Action & Adventure,Animation 1 "
flip it like disick,2019,16+,5.5,34,"Documentary,Reality",1,"flip it like disick 2019 16+ 5.5 34 Documentary,Reality 1"
jungletown,2017,16+,5.8,34,"Documentary,Reality",1,"jungletown 2017 16+ 5.8 34 Documentary,Reality 1"
the neighborhood,2019,16+,4.6,34,"Drama,2019",2,"the neighborhood 2019 16+ 4.6 34 Drama,2019 2"
sneaker shopping,2014,16+,7.9,34,"2014,Free Services",9,"sneaker shopping 2014 16+ 7.9 34 2014,Free Services 9"
one deadly weekend in america,2017,16+,6.8,34,"Documentary,Crime",1,"one deadly weekend in america 2017 16+ 6.8 34 Documentary,Crime 1"
big day,2006,16+,6.4,34,"Comedy,Romance",1 ,"big day 2006 16+ 6.4 34 Comedy,Romance 1 "
bloodlands,2014,16+,6.5,34,"Crime,Documentary",1 ,"bloodlands 2014 16+ 6.5 34 Crime,Documentary 1 "
the platinum life,2017,16+,6.0,34,"Reality,2017",1,"the platinum life 2017 16+ 6.0 34 Reality,2017 1"
brew masters,2010,16+,8.1,34,"Food,Reality",1,"brew masters 2010 16+ 8.1 34 Food,Reality 1"
search for the lost giants,2014,7+,6.2,34,"Documentary,Reality",1 ,"search for the lost giants 2014 7+ 6.2 34 Documentary,Reality 1 "
rocketjump: the show,2015,16+,7.1,34,"Action & Adventure,Comedy",1,"rocketjump: the show 2015 16+ 7.1 34 Action & Adventure,Comedy 1"
time traveling with brian unger,2015,16+,7.5,34,"Reality,Travel",1,"time traveling with brian unger 2015 16+ 7.5 34 Reality,Travel 1"
the yard,2011,16+,6.9,34,"Comedy,2011",1,"the yard 2011 16+ 6.9 34 Comedy,2011 1"
ghost lab,2009,7+,5.2,34,"Documentary,Mystery",2,"ghost lab 2009 7+ 5.2 34 Documentary,Mystery 2"
the return of shelby the swamp man,2018,16+,7.6,34,"Reality,2018",1,"the return of shelby the swamp man 2018 16+ 7.6 34 Reality,2018 1"
egg birds,2014,16+,7.1,34,"2014,Hulu",4,"egg birds 2014 16+ 7.1 34 2014,Hulu 4"
iconoclasts,2005,16+,7.4,34,"Documentary,2005",6,"iconoclasts 2005 16+ 7.4 34 Documentary,2005 6"
jungle beat,2014,all,7.4,34,"Animation,Family",1 ,"jungle beat 2014 all 7.4 34 Animation,Family 1 "
wags,2015,16+,4.5,34,"Reality,Romance",3,"wags 2015 16+ 4.5 34 Reality,Romance 3"
my five wives,2013,16+,4.1,34,"Documentary,Reality",2 ,"my five wives 2013 16+ 4.1 34 Documentary,Reality 2 "
true: terrific tales,2020,16+,4.6,34,"Animation,Family",1,"true: terrific tales 2020 16+ 4.6 34 Animation,Family 1"
bajillionaires,2019,all,7.0,34,"Comedy,Children",1,"bajillionaires 2019 all 7.0 34 Comedy,Children 1"
nerds and monsters,2013,16+,5.3,34,"Children,Animation",6,"nerds and monsters 2013 16+ 5.3 34 Children,Animation 6"
hidden killers,2013,16+,7.9,34,"Documentary,2013",2,"hidden killers 2013 16+ 7.9 34 Documentary,2013 2"
kiss of death,2017,16+,7.1,34,"Crime,Reality",1,"kiss of death 2017 16+ 7.1 34 Crime,Reality 1"
raising tourette's,2018,16+,8.1,34,"Documentary,Reality",1,"raising tourette's 2018 16+ 8.1 34 Documentary,Reality 1"
mr. robinson,2015,16+,5.1,34,"Comedy,2015",1,"mr. robinson 2015 16+ 5.1 34 Comedy,2015 1"
evil encounters,2017,16+,7.5,34,"Documentary,Horror",2,"evil encounters 2017 16+ 7.5 34 Documentary,Horror 2"
alaska's grizzly gauntlet,2018,16+,7.4,34,"Documentary,2018",1,"alaska's grizzly gauntlet 2018 16+ 7.4 34 Documentary,2018 1"
the crowned goddess,2015,7+,7.3,34,"Drama,Romance",1 ,"the crowned goddess 2015 7+ 7.3 34 Drama,Romance 1 "
haunted gingerbread showdown,2018,16+,7.1,34,"Food,2018",2,"haunted gingerbread showdown 2018 16+ 7.1 34 Food,2018 2"
glass fleet,2006,7+,6.7,34,"Animation,Action & Adventure",1 ,"glass fleet 2006 7+ 6.7 34 Animation,Action & Adventure 1 "
my mvp valentine,2002,16+,6.4,34,"Drama,Romance",1,"my mvp valentine 2002 16+ 6.4 34 Drama,Romance 1"
gigantic,2010,16+,5.0,34,"Drama,Family",1,"gigantic 2010 16+ 5.0 34 Drama,Family 1"
